GENE       CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P
91442       19   32962217   32987495     88      20  85716        1.962     0.024878
85415       19   32968592   33074918    345      37  85716        1.649     0.049571
55094       19   33070880   33140412    172      11  85716      0.10699       0.4574
126248      19   33122029   33185799    172      23  85716      0.59268       0.2767
4037        19   33184693   33218867     95      17  85716     -0.21486      0.58506
56301       19   33198664   33235850    105      26  85716      0.32981      0.37077
1050        19   33289934   33312564     51       8  85716     -0.24833      0.59806
1054        19   33363669   33392686     69      10  85716      0.59952      0.27441
5184        19   33376949   33531893    563      36  85716       1.5004     0.066753
64377       19   33611955   33783509    496      74  85716      0.23419      0.40742
79047       19   33786846   33825761     87      21  85716       1.5341     0.062497
26065       19   34162447   34239515    175      14  85716       1.6457     0.049913
9710        19   34244551   34365566    228      22  85716      0.61918       0.2679
2821        19   34349592   34412413    126      20  85716      0.42868      0.33408
84306       19   34394398   34436168     71      13  85716      0.48767      0.31289
10054       19   34418176   34479893    110      14  85716      0.46452      0.32114
126374      19   34471901   34519133    125      26  85716     -0.55756      0.71143
284402      19   34566740   34685731    409      32  85716     -0.44318      0.67118
55900       19   34667639   34696397     81      12  85716       -0.366      0.64282
339318      19   34723316   34752872     63      14  85716      0.12317      0.45099
148103      19   34748074   34783229     61      13  85716      -1.1726      0.87952
90075       19   34916903   34955172    100       6  85716     -0.61883      0.73199
126375      19   34946354   34974282     76      12  85716      -1.2047      0.88585
57655       19   34984784   35036471    129      15  85716     -0.11747      0.54676
6324        19   35020688   35050449     51       9  85716     -0.78458      0.78365
3249        19   35030506   35076577    122      17  85716      -0.6818      0.75232
105372378   19   35032534   35065066     74      16  85716     -0.50834      0.69439
5349        19   35105816   35134324     84      10  85716      -0.1409      0.55602
163175      19   35114513   35149451     75       9  85716       0.4856      0.31363
5348        19   35128789   35153055     42      10  85716       1.1305      0.12913
53822       19   35133250   35164302     63      20  85716      0.84949      0.19781
53827       19   35144716   35179885    155      22  85716     -0.55991      0.71223
148109      19   35214801   35238725     98      15  85716      0.28043      0.38957
51599       19   35238656   35277964    100      14  85716       0.7332      0.23172
7392        19   35258993   35289815     74       9  85716      0.73987      0.22969
57817       19   35272507   35295143     63      11  85716      0.65836      0.25515
4099        19   35282086   35323807     86      19  85716      0.50533      0.30666
933         19   35319166   35357361    130      37  85716       1.6613     0.048329
2864        19   35341542   35362464     92      25  85716       1.2421      0.10711
2865        19   35348209   35370489    104      28  85716      0.26391      0.39593
105372382   19   35437902   35458862     68      20  85716       2.0969     0.018002
2867        19   35439715   35461767     68      19  85716       2.1032     0.017725
388533      19   35477324   35500531     55      12  85716       2.2544     0.012085
93099       19   35487217   35523668    104      24  85716       1.7486     0.040181
374897      19   35513367   35538351     71      14  85716      0.88586      0.18785
26330       19   35523412   35555319     79      14  85716       1.2753      0.10111
10430       19   35535600   35557527     43      11  85716       1.5871     0.056242
495         19   35540193   35573658     69      19  85716       1.1731      0.12037
23354       19   35602744   35635349     60      13  85716      0.59098      0.27727
79171       19   35619078   35647685     49      11  85716       0.3383      0.36757
2116        19   35631213   35654871     39      10  85716       1.2231      0.11064
1340        19   35638223   35668784     67      10  85716        1.125       0.1303
11045       19   35656516   35688485    103      10  85716       1.2835     0.099652
27033       19   35694492   35727048     55      15  85716       1.1893      0.11716
9757        19   35707995   35748880     80      17  85716       1.5809     0.056951
79713       19   35729250   35752450     56      13  85716       1.4889     0.068253
199746      19   35732527   35755442     49      11  85716       1.4196     0.077863
55851       19   35735577   35757155     41      10  85716       1.2138      0.11242
55957       19   35738361   35764519     56      12  85716       1.5988      0.05493
126393      19   35744566   35767029     41      10  85716       1.5685     0.058379
148137      19   35748143   35779371     79      12  85716        1.209      0.11333
115703      19   35765515   35798822     80      12  85716      0.92146      0.17841
58510       19   35789990   35823299     78      18  85716       0.5587      0.28818
4868        19   35815372   35861993    102      19  85716      0.23489      0.40715
84063       19   35841635   35877146     50       4  85716      0.39114      0.34785
333         19   35858499   35889797     62       3  85716      0.48293      0.31457
84807       19   35877129   35912334     97       8  85716    -0.022362      0.50892
10870       19   35892480   35914271     56       6  85716     -0.18935      0.57509
7305        19   35894401   35918309     62       8  85716    -0.033028      0.51317
79414       19   35927120   35955195     55       6  85716      0.75895      0.22394
105372384   19   35949291   35974064     46      12  85716      0.55567      0.28922
644096      19   35985188   36006318     35      10  85716      0.36748      0.35663
163183      19   35993000   36018793     33       8  85716      0.60547      0.27243
84964       19   35999116   36024243     26       7  85716      0.62813      0.26496
101927572   19   36004499   36055997     80      16  85716      0.65853       0.2551
25999       19   36004660   36042895     60      14  85716      0.67514      0.24979
199745      19   36024984   36064762     66      12  85716       0.5719       0.2837
284403      19   36044881   36115111    138      17  85716    -0.061619      0.52457
728361      19   36098829   36123720     59      11  85716     -0.80458      0.78947
5438        19   36103709   36125304     54      11  85716     -0.51357      0.69622
1155        19   36104986   36135948     83      15  85716      0.39423       0.3467
826         19   36129926   36160353     89      25  85716      0.43923      0.33025
1346        19   36140922   36162869     73      18  85716      0.22981      0.40912
147929      19   36172060   36225084    113      13  85716       2.0749     0.018998
7705        19   36204602   36248774    103      10  85716       2.1563     0.015528
105376900   19   36256808   36279037     47       6  85716       2.3728    0.0088257
105376907   19   36259531   36288351     37       5  85716         2.37    0.0088951
57677       19   36324453   36389203    128      11  85716       2.0103       0.0222
284406      19   36380332   36428658     80       8  85716       2.0696     0.019244
84924       19   36426034   36499902    131      18  85716       0.3518       0.3625
339324      19   36500687   36538346     77      10  85716     -0.82633      0.79569
57711       19   36524518   36615411    173      19  85716      0.25686      0.39864
84911       19   36595305   36638597     63      10  85716      0.17478      0.43063
92283       19   36626683   36677131     83       9  85716      0.29462      0.38414
163081      19   36677564   36733358    107      10  85716      0.49546      0.31014
342892      19   36733478   36782814     76      13  85716      0.67374      0.25024
728485      19   36763118   36787078     39       8  85716     0.075422      0.46994
388536      19   36808322   36860787     65      12  85716      0.23473      0.40721
25850       19   36840358   36903218    137      15  85716      -0.8807      0.81076
374899      19   36878124   36926387    135      13  85716       -1.196      0.88415
374900      19   36906329   37007932    398      15  85716     -0.65374      0.74336
147923      19   36997813   37140324    351      11  85716     -0.70962      0.76103
199704      19   37137438   37182741     88      14  85716     -0.62416      0.73374
92285       19   37171579   37220549     59      12  85716       0.0566      0.47743
163087      19   37207926   37253926     61      12  85716     -0.13942      0.55544
284459      19   37324678   37374455     81      12  85716      -1.6561      0.95115
84503       19   37361048   37403066     61      12  85716      -1.9391      0.97376
148266      19   37400876   37479064    106      14  85716      -2.3203      0.98984
148268      19   37457465   37495358     46       9  85716      -2.3192      0.98981
390927      19   37496447   37553337     83      18  85716     -0.46795      0.68009
163255      19   37541371   37624179    124      16  85716      0.86239      0.19424
51276       19   37554253   37604792     80      12  85716      0.94256      0.17295
22835       19   37622487   37667285     66      13  85716      0.50901      0.30537
163115      19   37657749   37702315     87      14  85716      0.50001      0.30853
84775       19   37686363   37729790     80      11  85716      0.75218      0.22597
126231      19   37725131   37789636    113      19  85716      0.32163      0.37387
83889       19   37874573   37916706     61      13  85716     -0.58196       0.7197
23094       19   37897221   38218372    710      45  85716      0.80706      0.20982
8193        19   38201006   38239714     82      17  85716      0.81725      0.20689
94274       19   38241237   38266591     61      13  85716     -0.60578      0.72767
10653       19   38254458   38302614    122      21  85716      0.22737      0.41007
90522       19   38293560   38325976     91      14  85716     0.085788      0.46582
64073       19   38294164   38315006     62      12  85716      0.22915      0.40937
9424        19   38309814   38339014     82      11  85716     -0.91438      0.81974
57828       19   38325783   38380949    157      18  85716     -0.68443      0.75315
5714        19   38364550   38393824     70      13  85716    -0.032273      0.51287
199720      19   38374349   38398583     52       6  85716    -0.050051      0.51996
399473      19   38378741   38409884     84       6  85716     -0.28718      0.61301
147965      19   38393125   38419088     88       9  85716      -1.0312      0.84879
115727      19   38399058   38436305    104      18  85716      -1.6433      0.94984
6261        19   38423700   38597564    453      40  85716      0.70392      0.24074
11184       19   38577640   38628035     78      12  85716      0.81647      0.20711
27335       19   38608419   38646959     55      13  85716      0.60133      0.27381
81          19   38637616   38740531    255      17  85716       1.6448     0.050003
147968      19   38720192   38754474    110      10  85716       1.2868     0.099088
3963        19   38760968   38783517     79      13  85716       2.3232     0.010083
653499      19   38779210   38801754     76       8  85716       2.6638    0.0038637
3960        19   38791671   38823544    106      15  85716       2.8014    0.0025437
1891        19   38805422   38841857     79      14  85716       2.0073     0.022359
3191        19   38826378   38862339     68       8  85716       2.0698     0.019234
126432      19   38857830   38888279     38      11  85716        2.199      0.01394
22933       19   38868555   38909862     77      23  85716       2.3826    0.0085963
4793        19   38889657   38918894     60      14  85716        1.623     0.052296
643669      19   38898980   38924370     54      10  85716        1.291     0.098346
54938       19   38905264   38940896     79      11  85716       1.5259     0.063517
6183        19   38920708   38943020     51       8  85716       1.6874     0.045762
115290      19   38931401   38985813    137      21  85716       1.2253      0.11024
126433      19   39014021   39042596    117      10  85716     -0.23564      0.59314
390928      19   39074305   39121489    157      15  85716     -0.50174      0.69208
10298       19   39115780   39189406    180      23  85716      0.31736      0.37549
342897      19   39186964   39211882     51       5  85716     -0.34278      0.63412
342898      19   39192922   39214266     41       4  85716     -0.58559      0.72092
282617      19   39233606   39257034     63      12  85716        1.312     0.094761
101180976   19   39236314   39258856     63      12  85716       1.3383     0.090402
282616      19   39255883   39280092     54      11  85716      -0.7228       0.7651
282618      19   39286325   39308672     74       5  85716      0.37486      0.35388
57622       19   39296817   39330854     47       8  85716       3.2831   0.00051332
9535        19   39318357   39346086     47       9  85716       3.6068   0.00015498
55095       19   39332459   39400760    125      16  85716       3.5614   0.00018442
54623       19   39375629   39401195     43      10  85716       3.6359   0.00013852
55588       19   39381323   39410563     43       8  85716        3.409   0.00032605
7538        19   39396847   39419412     32       7  85716       2.3254     0.010024
64857       19   39402582   39438415     64      13  85716       1.1206      0.13122
6217        19   39423207   39446020     52       6  85716      0.30612      0.37976
6829        19   39435546   39486670    130      11  85716      0.21926      0.41322
92609       19   39470412   39503018     65       8  85716      0.95642      0.16943
10683       19   39488917   39518481     58       9  85716       1.6739     0.047074
348303      19   39505113   39530686     48      13  85716      0.73475      0.23125
126272      19   39521533   39542867     46      10  85716     -0.66791      0.74791
163126      19   39528806   39550198     45       8  85716     -0.66496      0.74696
29124       19   39592359   39617474     45       9  85716     -0.48294      0.68543
148003      19   39645894   39670647     46       7  85716       0.9869      0.16185
56891       19   39694306   39719448     51       9  85716     -0.41694      0.66164
1178        19   39721253   39748029     96       9  85716    0.0065088       0.4974
342900      19   39766594   39796135     68      14  85716      0.51374      0.30372
9149        19   39815347   39844233     50       8  85716      0.73405      0.23146
2091        19   39824453   39856414     71      13  85716       1.0463      0.14772
8857        19   39853323   39944626    176      34  85716      0.72795      0.23332
5704        19   39961005   39991764     60       7  85716      0.64534      0.25935
339327      19   39985630   40031041     57       5  85716      0.54662      0.29232
163131      19   40018260   40069027     45       6  85716      0.78109      0.21737
284323      19   40059152   40101736     91       7  85716      0.79599      0.21302
4294        19   40181650   40225580     64      12  85716      0.58737      0.27848
148014      19   40206058   40228399     30       8  85716      0.14409      0.44271
79935       19   40212208   40237095     35       9  85716     -0.32546      0.62758
208         19   40220317   40295531    107      16  85716     -0.72961      0.76719
126526      19   40285271   40358527    132      16  85716     -0.49246       0.6888
23646       19   40338425   40388490     99      22  85716     -0.68509      0.75336
147746      19   40369271   40400221     52      14  85716      -1.8003      0.96409
57716       19   40383764   40424718     58      16  85716     -0.40682      0.65793
29950       19   40412501   40436025     34       9  85716     -0.59896       0.7254
29946       19   40430841   40454375     64       9  85716      -2.2608      0.98811
105372489   19   40433184   40455263     65       9  85716        -2.37      0.99111
645         19   40437784   40475818    108      18  85716      -1.0827      0.86054
57731       19   40456107   40586459    281      44  85716      0.49322      0.31093
92799       19   40566851   40601399     72      18  85716       1.1115      0.13318
8425        19   40582888   40639820    114      16  85716       1.6484     0.049636
9253        19   40655905   40701675    107      20  85716       2.9697    0.0014905
79934       19   40681529   40726960    103      18  85716       2.8178    0.0024177
80271       19   40706980   40750860     87      13  85716       2.5922    0.0047682
284325      19   40730856   40760713     55      10  85716       2.9989    0.0013547
6626        19   40740854   40775392     75      13  85716         3.42   0.00031312
8190        19   40765177   40787493     52       9  85716        3.465   0.00026512
53916       19   40768219   40806944    105      16  85716       4.3164   7.9308e-06
112398      19   40789143   40818441     92      17  85716       5.1864   1.0719e-07
1548        19   40833538   40860447     87      16  85716       6.8862   2.8649e-12
1549        19   40865439   40892752    104      18  85716       4.5331   2.9059e-06
1555        19   40981229   41028398    162      19  85716       3.0189    0.0012686
1553        19   41078451   41106195     97       8  85716      0.47486      0.31744
1572        19   41104292   41138381    140      18  85716     -0.43257      0.66734
105376908   19   41125638   41203052    241      44  85716    -0.066568      0.52654
29785       19   41183207   41217539     89      17  85716      0.61466      0.26939
558         19   41209199   41271767    123      24  85716     -0.88627      0.81227
11100       19   41252476   41317693     81      10  85716     -0.41927      0.66249
90324       19   41300189   41334883     56       6  85716     -0.21245      0.58412
7040        19   41320531   41363933     69      15  85716      0.78331      0.21672
80776       19   41344417   41374540     50      10  85716       0.7347      0.23126
641649      19   41353966   41394083     41      11  85716      0.20823      0.41753
56915       19   41376370   41407351     22      13  85716       1.7101     0.043623
593         19   41387789   41435005     29      15  85716         1.18        0.119
374907      19   41415359   41438856     14       9  85716      0.67544       0.2497
55101       19   41421318   41457827     31      11  85716     -0.31872      0.62503
100170765   19   41433158   41454765     23       7  85716     -0.57032      0.71577
90273       19   41539250   41596844     58       9  85716     -0.18504       0.5734
1089        19   41606986   41637084     48      12  85716       2.1783      0.01469
1087        19   41663307   41698277     47      11  85716       1.6321     0.051329
1048        19   41698611   41740433    116      14  85716      0.84271       0.1997
4680        19   41745421   41782211     52      10  85716      0.52114      0.30114
1084        19   41786590   41821553     48       5  85716      0.33796       0.3677
147719      19   41823686   41854862     36       5  85716     -0.38098      0.64839
63946       19   41834743   41862330     29       5  85716     -0.50675      0.69383
6223        19   41849918   41881416     34       4  85716     -0.23792      0.59403
973         19   41867120   41891372     15       2  85716     0.091468      0.46356
9138        19   41873173   41917454     25      12  85716  -0.00024415       0.5001
390937      19   41897535   41938122     44       9  85716     -0.91054      0.81873
10567       19   41946681   41969376     27       5  85716     -0.36718      0.64326
478         19   41956582   42004276     36      13  85716     -0.63517      0.73734
2901        19   41988316   42081804     36      15  85716     -0.75306      0.77429
64763       19   42064905   42091567      7       4  85716       1.7899     0.036735
5452        19   42076110   42142473     22      10  85716      0.56442      0.28623
162989      19   42188593   42230152     25       5  85716       1.1887      0.11728
116115      19   42210340   42238201     22       7  85716       1.4781     0.069685
2931        19   42220186   42252584     31       5  85716       1.3053     0.095904
2077        19   42237561   42265164     31       3  85716       1.5565      0.05979
23152       19   42258537   42305796     43       4  85716       1.4373     0.075319
5050        19   42287033   42312800     18       3  85716      0.96798      0.16653
284338      19   42292132   42320821     24       3  85716       0.8478      0.19827
284339      19   42303325   42335064     24       4  85716      0.59127      0.27717
1954        19   42315609   42388769     85       5  85716      0.98161      0.16315
84518       19   42377019   42400317     33       2  85716       1.2045       0.1142
3991        19   42391507   42437426     22       6  85716      0.16581      0.43415
284340      19   42418543   42452984     24       4  85716     0.049988      0.48007
634         19   42497306   42538509     26       4  85716     -0.93247      0.82445
1088        19   42570243   42604939     24       5  85716     -0.47117      0.68124
5671        19   42711642   42750516     67       5  85716     0.018502      0.49262
440533      19   42742687   42775692     93       6  85716     0.049685      0.48019
5669        19   42856461   42889719    114       8  85716     -0.92535      0.82261
5675        19   42892082   42927924     95       8  85716     -0.68159      0.75225
5676        19   42914132   42947178    139       8  85716     -0.25817      0.60186
5680        19   42997657   43036479    104       7  85716     -0.49522      0.68978
5673        19   43022810   43196536    671      26  85716      0.22021      0.41285
5670        19   43054210   43092741    168      14  85716     0.088401      0.46478
5672        19   43182702   43215774    215      15  85716      0.92549      0.17736
5678        19   43243282   43279563    150      14  85716      0.21607      0.41447
57126       19   43343659   43373172     80      21  85716     -0.36934      0.64406
83639       19   43378611   43428615    126      16  85716     0.056723      0.47738
27076       19   43450794   43475679     51      14  85716      -2.2942      0.98911
653583      19   43464341   43514920    113      19  85716      -1.5026      0.93353
23474       19   43496719   43537244     94      13  85716     -0.96309      0.83225
284346      19   43521805   43546138     63      15  85716      -1.5069      0.93408
7515        19   43533312   43585578    145      21  85716     -0.91456      0.81979
390940      19   43566800   43592104     54      12  85716      -0.8422      0.80016
126298      19   43574367   43606229     50      14  85716      -1.7123      0.95658
79177       19   43586392   43610435     32       9  85716      -2.4699      0.99324
126299      19   43597224   43629862     48       8  85716      -2.0974      0.98202
100170229   19   43602101   43624498     33       6  85716      -1.8453       0.9675
199731      19   43612367   43649839     61      12  85716      -2.3721      0.99116
5329        19   43636095   43680346    125      26  85716      -2.2628      0.98818
105372412   19   43677591   43710078    143      26  85716       -1.091      0.86236
56269       19   43706058   43730036     66      12  85716      0.53387      0.29671
56006       19   43717992   43764990     82      10  85716       1.2387      0.10774
3783        19   43756533   43792139    110      18  85716      0.18299       0.4274
284348      19   43785927   43837199    163      18  85716     -0.99439      0.83998
284349      19   43817292   43858898    135      11  85716      0.10644      0.45762
342908      19   43862363   43893964     39       5  85716     0.054279      0.47836
105376909   19   43891660   43945219    145      12  85716     -0.45807      0.67655
7596        19   43902624   43945280    122      12  85716     -0.38346      0.64931
7638        19   43941223   43977600    114      13  85716     -0.25587      0.60098
7711        19   43957703   44008326    150      15  85716      0.76673      0.22162
7773        19   43992925   44023926     39       4  85716       1.7798     0.037558
7673        19   44015332   44043110     44       6  85716        1.632      0.05134
7766        19   44042011   44077994     60       7  85716       1.7586     0.039322
342909      19   44062144   44097470     57       7  85716       2.3644    0.0090304
7767        19   44084329   44119831     76       8  85716       2.6042    0.0046044
7768        19   44102076   44144816     97      13  85716       2.1644     0.015216
10780       19   44131530   44170309     64      11  85716      0.14698      0.44157
7769        19   44155062   44187685     28       9  85716     -0.21868      0.58655
7770        19   44197547   44247268     68       9  85716     -0.18831      0.57468
353355      19   44249880   44285317     48       8  85716     -0.47191       0.6815
9310        19   44276348   44315707     61       9  85716     -0.62356      0.73354
7771        19   44316553   44366704    131      14  85716      0.46363      0.32146
26974       19   44375646   44411611    108      14  85716      0.58241      0.28014
7772        19   44416251   44458725    156      21  85716       1.3163     0.094042
7733        19   44464428   44511750    170      21  85716     -0.58591      0.72103
125931      19   44494833   44539945    157      32  85716     -0.54144       0.7059
147710      19   44603590   44646781    107      16  85716      0.90604      0.18246
5817        19   44633798   44676161     70      13  85716      0.32239      0.37358
56971       19   44656592   44694359     82      16  85716      0.86068      0.19471
388551      19   44687504   44720714    111      27  85716      0.70963      0.23897
105372417   19   44732615   44758454     70      17  85716       -1.411      0.92088
602         19   44738045   44770044     84      13  85716     -0.86763       0.8072
23624       19   44767861   44810646     86      13  85716      0.48722      0.31305
4059        19   44799059   44831421     86      17  85716      0.69637       0.2431
5819        19   44836136   44899228    211      31  85716       2.2261     0.013005
10452       19   44881220   44913689     80      15  85716       1.7236     0.042392
348         19   44895749   44919395     51      12  85716       1.9046     0.028419
341         19   44904325   44929349     54      14  85716       2.4014    0.0081662
346         19   44932238   44955496     78       6  85716      0.24841      0.40191
344         19   44935982   44959565     81       6  85716      0.10997      0.45622
1209        19   44944585   45003346    166      14  85716      0.25292      0.40016
5971        19   44991449   45048198     93      23  85716     -0.73194       0.7679
11129       19   45029040   45080956     51       9  85716      0.23322       0.4078
162979      19   45061500   45086430     48       5  85716    -0.054407      0.52169
79760       19   45065739   45101524     97       9  85716     -0.89033      0.81335
284352      19   45083173   45157285    188      16  85716      -1.6368      0.94916
284353      19   45139111   45172841     57      13  85716       -1.422      0.92248
79090       19   45152928   45188243     65      12  85716     -0.28981      0.61402
388552      19   45168745   45227078    218      33  85716      -1.8546      0.96817
90332       19   45202621   45244211    172      20  85716     -0.96619      0.83302
57787       19   45241258   45315283    170      20  85716       1.0948      0.13679
1158        19   45296413   45332977     95      21  85716       1.8816     0.029943
147700      19   45330740   45361559     78      15  85716       1.9816     0.023763
2068        19   45341391   45380646     89      15  85716       2.4127    0.0079168
10848       19   45369634   45416349     94      17  85716        2.829    0.0023346
10849       19   45396209   45420766     53       9  85716       2.5303    0.0056979
2067        19   45397333   45488820    214      33  85716       2.2992     0.010746
2354        19   45457995   45485179     85      16  85716       1.3751     0.084553
6253        19   45475288   45507055     88      17  85716      0.56945      0.28452
147699      19   45487975   45512510     52      11  85716     -0.29634      0.61651
7408        19   45497430   45536989     82      16  85716     -0.79979      0.78808
80207       19   45516863   45594864    189      33  85716      0.66154      0.25413
2828        19   45579764   45612208     70      17  85716      0.17154       0.4319
24139       19   45599400   45655601    155      25  85716      0.80549      0.21027
2696        19   45658193   45692504     93      12  85716      0.36073      0.35915
6633        19   45677454   45702311     43      11  85716      0.12025      0.45214
54814       19   45682381   45713990     68      14  85716     -0.58343       0.7202
23403       19   45700629   45740893     71      16  85716     -0.80953      0.79089
388553      19   45713892   45774539     81      11  85716      -1.3542      0.91216
147912      19   45754785   45779239     33       6  85716       -1.712      0.95655
1760        19   45759709   45792557     43      10  85716     -0.88795      0.81272
1762        19   45773006   45802802     42      11  85716     -0.63535       0.7374
81492       19   45785710   45825347    111      16  85716      -1.1578      0.87653
8189        19   45805442   45873290    217      16  85716      -1.1317      0.87113
3171        19   45854260   45883797     71      15  85716    -0.071951      0.52868
26145       19   45873607   45896170     56      11  85716       1.0348      0.15039
339344      19   45880023   45912696    114      18  85716      0.74453      0.22828
339345      19   45903214   45924778     89      15  85716      0.69361      0.24396
4858        19   45923734   45983399    112      23  85716      -1.0221      0.84664
729440      19   45985451   46028616    155      22  85716      -1.3118      0.90521
8993        19   46009153   46033298     57      11  85716     -0.11048      0.54399
444882      19   46029748   46067132     74      11  85716      0.87451      0.19092
147920      19   46068528   46205097    346      22  85716     -0.74737      0.77258
388555      19   46109863   46134705     41      10  85716     -0.24106      0.59524
374918      19   46219752   46241243     86      13  85716     -0.51803      0.69778
64344       19   46287046   46353433    245      32  85716     -0.15141      0.56017
5536        19   46336994   46400975    140      23  85716      0.69327      0.24407
83987       19   46400329   46423662     89      15  85716     -0.25206       0.5995
55228       19   46456491   46481563     91      13  85716     -0.19109      0.57577
100506012   19   46470788   46611200    428      53  85716       1.0934      0.13711
57469       19   46481191   46505912     84      14  85716      0.57283      0.28338
808         19   46591255   46620782     70      13  85716      0.51816      0.30217
5739        19   46600040   46635118     94      13  85716      0.49091      0.31174
94235       19   46623934   46645534     64       9  85716      0.50849      0.30555
147906      19   46637564   46671138     55      16  85716     -0.37506      0.64619
25865       19   46664316   46727127    103      15  85716      -2.2433      0.98756
29888       19   46709509   46756475     75      12  85716      -1.2578      0.89577
79147       19   46734606   46768575     66      12  85716      -1.3996      0.91919
6510        19   46749698   46798649    129      17  85716      -1.8534      0.96809
1175        19   46828158   46860995     41      21  85716      0.40445      0.34294
2909        19   46908567   47015077    110      20  85716    -0.054408       0.5217
4861        19   47009820   47055775    130      30  85716      0.61607      0.26893
54958       19   47035909   47058784     78      11  85716      0.77912      0.21795
23211       19   47054187   47123752    102      14  85716     -0.92596      0.82277
10055       19   47120823   47220636     91      16  85716      -1.3396      0.90982
27113       19   47210822   47242996     42      11  85716      -1.4725      0.92956
26093       19   47246474   47281953     98      10  85716      -1.5422      0.93849
255783      19   47264402   47285723     72       9  85716     -0.90283      0.81669
728         19   47297745   47332070     99      11  85716      -1.4083      0.92047
27202       19   47321841   47352080    105       9  85716     -0.28761      0.61318
9704        19   47339281   47392704    152      15  85716     -0.39394      0.65319
56917       19   47393118   47432265    106      21  85716      -1.0892      0.86197
6543        19   47418017   47482050    149      23  85716     -0.54487      0.70708
11133       19   47465141   47496791     43       8  85716      0.74279       0.2288
8775        19   47477634   47525258     76      11  85716      0.83297      0.20243
84215       19   47510685   47583238    114      16  85716      0.62705      0.26531
29998       19   47598196   47713277    308      24  85716      -1.6292      0.94836
30846       19   47703344   47753134    144      23  85716     -0.69839      0.75753
29997       19   47735536   47767066    137      12  85716      0.39085      0.34795
6415        19   47768585   47794682     58      12  85716     -0.10099      0.54022
284355      19   47791243   47813604     81      16  85716      -0.4426      0.67097
1406        19   47811842   47853330    204      19  85716       1.5525     0.060271
6822        19   47860466   47896397    119      15  85716      0.47941      0.31582
100131137   19   47958046   48002170    141      22  85716     -0.17999      0.57142
64100       19   47984650   48035156    250      31  85716       2.7986    0.0025662
56344       19   48019383   48054054    155      16  85716       2.3203     0.010162
8605        19   48037843   48120853    347      45  85716       0.8842      0.18829
3978        19   48105444   48180603    250      19  85716        1.126      0.13009
374920      19   48160662   48207621    154      21  85716       1.0582      0.14499
22900       19   48180371   48266277    300      27  85716      0.46512      0.32092
163071      19   48260099   48297608    175      23  85716     -0.86446      0.80633
93233       19   48286452   48332795    147      18  85716      -1.6883      0.95432
2014        19   48315370   48340555     77      13  85716        -1.94      0.97381
55260       19   48322356   48374237    143      19  85716     -0.46033      0.67736
23546       19   48354281   48386377     64      13  85716      0.48554      0.31365
10945       19   48372570   48407689     67      14  85716      0.11004      0.45619
2906        19   48384875   48454937    156      28  85716      0.25552      0.39916
83743       19   48435773   48463907     64      10  85716        1.464     0.071594
3770        19   48445707   48476110     77      10  85716       2.4427    0.0072889
9266        19   48459208   48492314     70      10  85716       2.4944    0.0063077
114783      19   48475271   48523905     86      15  85716      0.87926      0.18963
6820        19   48542172   48609427    300      30  85716      0.48859      0.31257
54854       19   48590600   48624841     91      18  85716      0.47217       0.3184
171169      19   48596743   48617714     55      13  85716       0.8063      0.21004
6141        19   48605327   48629418     40       9  85716       0.3472      0.36422
56848       19   48609291   48640407     46       9  85716      0.13316      0.44703
1628        19   48620560   48647550     32       6  85716     -0.26957      0.60625
770         19   48628015   48656194     45      10  85716     -0.47213      0.68158
126147      19   48651407   48683081     58      12  85716    -0.081969      0.53266
2524        19   48685971   48715934     86      10  85716       1.5923     0.055656
284358      19   48702722   48729778     80       7  85716        1.782     0.037371
54922       19   48710585   48750813    104       9  85716      0.82766      0.20393
284359      19   48730888   48757650     72       8  85716      0.31886      0.37491
2523        19   48738011   48765390     79      11  85716     -0.26277      0.60364
26291       19   48745559   48768330     68      15  85716     -0.15901      0.56317
587         19   48785062   48821063    102      18  85716       1.2302      0.10931
51171       19   48803017   48846703     91      21  85716      0.20862      0.41737
57664       19   48827092   48878627    161      15  85716      -1.8368      0.96688
23645       19   48862392   48886062     91      10  85716      -2.3901      0.99158
7288        19   48870822   48910184    160      13  85716      -1.1098      0.86645
4924        19   48890050   48933283    156      22  85716     -0.90805      0.81807
27294       19   48923639   48954969     94      17  85716      -0.5278      0.70118
581         19   48944860   48971798     58      13  85716      0.71677      0.23676
2512        19   48955309   48976879     38       9  85716      0.87549      0.19065
2997        19   48958125   49003353     78      14  85716       1.0572      0.14522
10856       19   48983353   49025926    100       9  85716      0.36359      0.35808
3972        19   49005980   49027090     83       9  85716      0.18565      0.42636
1082        19   49012869   49034375     85      12  85716       0.6214      0.26717
114336      19   49021873   49043238     77      13  85716       1.0222      0.15335
114335      19   49025569   49046934     75      12  85716       1.1726      0.12047
93659       19   49033845   49055311     55      11  85716       1.0445      0.14813
94115       19   49037638   49059111     63      14  85716      0.83728      0.20122
94027       19   49044274   49067788     57      14  85716      0.51747      0.30241
105376902   19   49046589   49070965     67      16  85716       0.4624       0.3219
4909        19   49051080   49075076     71      14  85716     0.060018      0.47607
3743        19   49057418   49082941     60       9  85716      0.54792      0.29187
6625        19   49075140   49118613     97      18  85716       1.6826     0.046227
64130       19   49104361   49128460     55       9  85716       1.6592     0.048537
55150       19   49108397   49129140     51       8  85716       1.6136     0.053307
8541        19   49109389   49161030    135      21  85716      0.69405      0.24382
