entrez_id,node_idx,degree,gene_symbol,zstat_brca,p_brca,zstat_coca,p_coca,zstat_luca,p_luca,zstat_ovca,p_ovca,zstat_prca,p_prca
1823,2998,15,DSC1,-0.22722,0.58987,-1.143,0.87348,0.78169,0.2172,0.62037,0.26751,0.18389,0.42705
1824,2999,16,DSC2,1.349,0.088669,-0.62874,0.73524,1.0857,0.13881,1.1049,0.13461,-1.7196,0.95725
1825,3000,16,DSC3,0.84496,0.19907,0.34023,0.36684,0.84835,0.19812,0.75373,0.22551,0.36403,0.35792
1826,3001,7,DSCAM,1.2212,0.11101,2.1784,0.014689,-1.7639,0.96113,0.23491,0.40714,0.95022,0.171
1827,3002,14,RCAN1,2.6736,0.0037522,-1.1962,0.88419,-0.2649,0.60446,2.6752,0.0037343,1.5159,0.064775
1828,3003,31,DSG1,0.51956,0.30168,0.71322,0.23785,-1.1087,0.86623,1.7368,0.041215,-0.18637,0.57392
1829,3004,30,DSG2,1.132,0.12881,-0.90757,0.81795,-0.95219,0.8295,0.74805,0.22722,0.065883,0.47374
183,3005,114,AGT,0.099408,0.46041,-0.35153,0.63741,-0.55173,0.70943,-1.3447,0.91064,0.48926,0.31233
1830,3006,28,DSG3,0.40419,0.34304,0.084751,0.46623,0.29715,0.38317,-0.078032,0.5311,-0.085064,0.53389
1831,3007,14,TSC22D3,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
1832,3008,38,DSP,-0.16729,0.56643,1.2343,0.10854,0.63826,0.26165,0.17136,0.43197,0.51992,0.30156
1834,3009,13,DSPP,-1.0353,0.84974,0.53556,0.29613,0.85601,0.19599,1.9815,0.023765,-0.37544,0.64633
1836,3010,12,SLC26A2,0.10006,0.46015,-0.50418,0.69293,0.53108,0.29768,-0.94048,0.82651,0.16812,0.43324
1837,3011,25,DTNA,-0.28986,0.61404,0.23395,0.40751,1.7856,0.037085,0.3381,0.36764,-0.81391,0.79215
1838,3012,14,DTNB,4.9836,3.1205e-07,2.1278,0.016679,2.0375,0.020801,0.94429,0.17251,1.7979,0.0361
1839,3013,40,HBEGF,0.79467,0.2134,-0.60374,0.72699,-0.69614,0.75683,0.59539,0.27579,2.6764,0.0037206
1840,3014,14,DTX1,0.49762,0.30938,-0.83068,0.79692,-1.1165,0.86789,0.36922,0.35598,1.6058,0.05416
1841,3015,42,DTYMK,-1.1559,0.87614,2.5652,0.0051563,-2.0515,0.97989,0.095109,0.46211,2.0492,0.020222
1842,3016,7,ECM2,0.092444,0.46317,-0.50384,0.69281,1.2812,0.10007,0.31743,0.37546,1.6935,0.04518
1843,3017,26,DUSP1,1.3213,0.093202,0.19409,0.42305,0.13906,0.4447,0.033436,0.48666,-0.024502,0.50977
1844,3018,9,DUSP2,0.1072,0.45731,-0.24715,0.5976,-0.9846,0.83759,1.1243,0.13045,-1.9479,0.97429
1845,3019,13,DUSP3,-0.047955,0.51912,2.0069,0.022382,-0.13768,0.55475,1.542,0.061532,1.2851,0.099378
1846,3020,9,DUSP4,0.74837,0.22712,1.0391,0.14938,-0.48668,0.68676,1.3596,0.086982,-0.17113,0.56794
1847,3021,12,DUSP5,0.10252,0.45917,0.48131,0.31515,2.2133,0.013438,-0.07107,0.52833,0.57687,0.28201
1848,3022,7,DUSP6,0.98809,0.16156,0.65559,0.25604,0.76097,0.22334,0.1504,0.44022,0.91191,0.18091
1849,3023,10,DUSP7,0.81629,0.20717,1.1072,0.1341,-0.24376,0.59629,-0.5218,0.6991,0.24874,0.40178
185,3024,46,AGTR1,0.093499,0.46275,1.182,0.1186,-1.0504,0.85324,-0.96908,0.83375,1.8533,0.031922
1850,3025,8,DUSP8,-0.75552,0.77503,3.8354,6.2688e-05,-0.22911,0.59061,-0.53413,0.70338,3.2136,0.00065542
1852,3026,9,DUSP9,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
1854,3027,35,DUT,-2.5582,0.99474,-0.46079,0.67753,0.16746,0.43351,0.090508,0.46394,1.5839,0.056604
1855,3028,95,DVL1,1.5378,0.06205,2.1194,0.017029,0.19265,0.42362,0.84023,0.20039,0.22094,0.41257
1856,3029,84,DVL2,0.11381,0.45469,3.4366,0.00029448,0.42494,0.33544,0.40533,0.34262,-0.12449,0.54954
1857,3030,59,DVL3,1.1389,0.12738,-0.83257,0.79746,2.5082,0.0060681,1.9959,0.02297,2.3671,0.0089635
1859,3031,31,DYRK1A,-1.4855,0.93129,0.7634,0.22261,0.63642,0.26225,-0.2423,0.59573,1.1258,0.13013
186,3032,12,AGTR2,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
1861,3033,27,TOR1A,0.52919,0.29834,1.0384,0.14954,1.2022,0.11463,0.014433,0.49424,6.5183,3.5548e-11
1869,3034,133,E2F1,2.67,0.0037925,1.905,0.028392,0.38055,0.35177,-0.088113,0.53511,2.7873,0.0026579
187,3035,31,APLNR,0.45094,0.32602,2.1649,0.015199,0.39192,0.34756,0.80802,0.20954,0.34956,0.36333
1870,3036,31,E2F2,1.0991,0.13587,0.48422,0.31412,0.33436,0.36905,0.83679,0.20136,0.43899,0.33033
1871,3037,32,E2F3,1.4522,0.073222,1.7896,0.036758,-0.92591,0.82275,0.37575,0.35355,3.2655,0.00054627
1874,3038,48,E2F4,0.92011,0.17876,2.909,0.0018129,1.5947,0.055385,1.4332,0.075901,3.0757,0.0010501
1875,3039,34,E2F5,0.8266,0.20423,-0.037191,0.51483,-0.12988,0.55167,0.059723,0.47619,-0.13509,0.55373
1876,3040,60,E2F6,1.5806,0.056982,-0.3976,0.65454,0.097514,0.46116,1.65,0.049472,3.0942,0.00098673
1877,3041,12,E4F1,-0.38105,0.64842,0.86331,0.19398,0.3916,0.34768,-0.69789,0.75738,-1.177,0.8804
1879,3042,25,EBF1,4.6352,1.7826e-06,1.4638,0.071619,0.13879,0.44481,0.11519,0.45415,1.7223,0.042504
1880,3043,6,GPR183,0.042834,0.48292,1.512,0.065266,-0.052749,0.52103,1.4678,0.071079,2.4361,0.0074232
1889,3044,7,ECE1,0.78417,0.21647,0.67061,0.25124,0.032852,0.4869,0.38725,0.34929,-0.84997,0.80233
189,3045,58,AGXT,1.9585,0.025085,-0.51397,0.69636,-0.034462,0.51375,0.68263,0.24742,3.4717,0.00025858
1890,3046,48,TYMP,1.1992,0.11523,0.22383,0.41145,0.84237,0.19979,1.4332,0.075907,2.7893,0.0026408
1891,3047,9,ECH1,1.0412,0.1489,1.0943,0.13692,2.0073,0.022359,0.80161,0.21139,1.7137,0.043292
1892,3048,42,ECHS1,0.92479,0.17754,-0.066436,0.52648,-0.16425,0.56523,-0.30611,0.62024,-0.7424,0.77108
1893,3049,5,ECM1,1.039,0.14941,0.9875,0.1617,0.42491,0.33545,0.72842,0.23318,4.7825,8.6556e-07
1894,3050,58,ECT2,0.29942,0.38231,0.1324,0.44734,-0.14339,0.55701,0.1155,0.45402,-0.046554,0.51857
1896,3051,6,EDA,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
19,3052,41,ABCA1,0.99069,0.16092,0.97066,0.16586,0.25924,0.39773,-0.45246,0.67453,0.70826,0.23939
190,3053,56,NR0B1,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
1901,3054,20,S1PR1,-0.73215,0.76796,-1.519,0.93562,-1.544,0.93871,0.40089,0.34425,1.042,0.1487
1902,3055,29,LPAR1,2.0496,0.020202,5.5809,1.1961e-08,1.6818,0.046308,0.12417,0.45059,0.6569,0.25562
1903,3056,14,S1PR3,0.70061,0.24177,0.38187,0.35128,0.52121,0.30111,0.20134,0.42022,0.66769,0.25217
1906,3057,55,EDN1,1.2701,0.10203,4.8589,5.9027e-07,-2.3365,0.99027,1.0522,0.14636,-0.088372,0.53521
1907,3058,9,EDN2,0.58867,0.27804,0.51108,0.30465,1.8845,0.029752,0.84125,0.20011,-2.0707,0.98081
1908,3059,24,EDN3,1.8264,0.033898,0.7462,0.22777,0.82317,0.20521,0.15017,0.44032,-0.39071,0.65199
1909,3060,23,EDNRA,-1.8942,0.9709,3.2618,0.00055356,0.71439,0.23749,1.8909,0.02932,0.30369,0.38068
191,3061,30,AHCY,0.45843,0.32332,1.8234,0.034119,0.39016,0.34821,0.49853,0.30906,0.35225,0.36232
1910,3062,28,EDNRB,0.3182,0.37517,3.3734,0.0003712,0.94764,0.17166,0.8718,0.19166,2.2322,0.012802
1911,3063,65,PHC1,-0.59072,0.72265,-0.6864,0.75377,3.1731,0.0007542,-0.78501,0.78378,3.9563,3.8056e-05
1912,3064,59,PHC2,0.80756,0.20967,-0.15344,0.56098,1.5371,0.062134,0.068559,0.47267,0.60035,0.27414
1915,3065,167,EEF1A1,-0.036093,0.5144,-0.02551,0.51018,0.017727,0.49293,3.2916,0.00049818,0.61378,0.26968
1917,3066,50,EEF1A2,0.49611,0.30991,0.6629,0.2537,2.2063,0.013683,0.274841,0.43436,2.7379,0.0030912
192111,3067,13,PGAM5,0.99627,0.15956,-0.20874,0.58267,-0.0011659,0.50047,1.4955,0.067398,2.6949,0.00352
192134,3068,24,B3GNT6,0.74567,0.22793,-0.10876,0.5433,-0.31174,0.62238,-0.021991,0.50877,0.20844,0.41744
192286,3069,7,HIGD2A,0.66712,0.25235,0.36813,0.35639,-1.1725,0.8795,0.24435,0.40348,-0.06748,0.5269
192666,3070,1,KRT24,0.97618,0.16449,0.024874,0.49008,0.87838,0.18987,1.6523,0.04924,0.99513,0.15984
192668,3071,3,CYS1,0.29544,0.38383,0.19199,0.42388,1.1708,0.12083,0.24788,0.40211,1.549,0.060686
192669,3072,38,AGO3,0.29724,0.38314,0.90599,0.18247,-2.2136,0.98657,-0.07402,0.5295,0.34094,0.36657
192670,3073,35,AGO4,1.0344,0.15046,0.24453,0.40341,-1.2957,0.90246,0.076675,0.46944,-0.31176,0.62239
1933,3074,142,EEF1B2,0.14291,0.44318,2.5647,0.0051632,0.30646,0.37963,1.279,0.10045,-0.90823,0.81812
1936,3075,94,EEF1D,0.11085,0.45587,0.29408,0.38435,0.83385,0.20218,-0.18228,0.57232,2.4612,0.0069228
1937,3076,144,EEF1G,0.48179,0.31498,1.0542,0.1459,0.35057,0.36296,1.0512,0.14659,0.19836,0.42138
1938,3077,252,EEF2,-0.14879,0.55914,0.24791,0.4021,-0.3805,0.64821,1.2304,0.10927,2.0917,0.018235
1939,3078,40,EIF2D,-0.65245,0.74295,-1.6577,0.95131,0.7442,0.22838,0.66581,0.25277,-0.18223,0.5723
1942,3079,41,EFNA1,1.8889,0.029453,1.5957,0.055283,2.4178,0.0078069,1.5212,0.064103,4.891,5.0164e-07
1943,3080,33,EFNA2,-1.0083,0.84334,0.50539,0.30664,-0.045363,0.51809,0.95381,0.17009,-0.069192,0.52758
1944,3081,34,EFNA3,1.557,0.059731,1.6516,0.049312,3.1102,0.00093478,0.58117,0.28056,5.3495,4.4097e-08
1945,3082,34,EFNA4,0.90704,0.18219,1.243,0.10693,2.6738,0.0037503,0.4582,0.3234,6.3229,1.2834e-10
1946,3083,44,EFNA5,1.5498,0.060594,1.0548,0.14575,1.8069,0.035387,0.96097,0.16828,-1.2482,0.89401
1947,3084,31,EFNB1,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
1948,3085,43,EFNB2,1.3144,0.094361,2.0335,0.021001,0.14247,0.44336,0.085106,0.46609,-0.36254,0.64153
1949,3086,31,EFNB3,0.94066,0.17344,-0.024586,0.50981,3.1018,0.00096175,-1.0882,0.86176,2.6895,0.0035783
1950,3087,223,EGF,-0.43884,0.66961,1.4363,0.075454,1.1675,0.12151,0.64202,0.26043,4.246,1.0883e-05
1951,3088,5,CELSR3,1.1287,0.12952,-0.56429,0.71372,0.91968,0.17887,-0.6295,0.73549,2.3711,0.0088666
1952,3089,7,CELSR2,-0.23833,0.59419,-2.0831,0.98138,0.37812,0.35267,-0.58279,0.71998,0.74639,0.22771
1953,3090,3,MEGF6,0.55127,0.29072,-0.26485,0.60444,0.1504,0.44023,1.4404,0.074877,3.3833,0.00035806
1954,3091,5,MEGF8,-0.52595,0.70054,0.005916,0.49764,0.98161,0.16315,0.97075,0.16584,3.4346,0.00029676
1956,3092,503,EGFR,3.269,0.00053957,3.1174,0.00091238,1.1312,0.12898,-0.068865,0.52745,2.0224,0.021565
1958,3093,59,EGR1,0.96407,0.16751,1.0754,0.14111,0.72186,0.23519,0.19927,0.42103,3.0325,0.0012125
195814,3094,14,SDR16C5,-0.49845,0.69091,0.7022,0.24128,0.37173,0.35505,-0.65956,0.74523,1.9868,0.023471
1959,3095,49,EGR2,3.5199,0.00021583,2.9119,0.0017963,0.53231,0.29726,0.88164,0.18899,-0.015007,0.50599
196,3096,16,AHR,-0.37164,0.64492,1.5933,0.055541,-0.24527,0.59688,0.53254,0.29717,-1.3986,0.91904
1960,3097,16,EGR3,0.952,0.17055,0.59124,0.27718,-0.48359,0.68566,0.48589,0.31352,1.7888,0.036823
196051,3098,42,PLPP4,3.4984,0.00023399,0.97846,0.16392,1.2251,0.11027,0.21315,0.4156,2.3308,0.0098818
196074,3099,34,METTL15,-1.3865,0.9172,2.2213,0.013165,0.37402,0.3542,-0.87179,0.80834,1.0365,0.14998
1961,3100,4,EGR4,0.79005,0.21475,0.4746,0.31754,-0.9056,0.81743,-0.27125,0.6069,0.41397,0.33945
196120,3101,11,SSU72P5,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
1962,3102,58,EHHADH,0.42539,0.33528,-0.22657,0.58962,1.5079,0.065791,0.63622,0.26232,0.41823,0.33789
196264,3103,1,MPZL3,1.0511,0.1466,1.0614,0.14425,5.6695,7.1618e-09,-2.7998,0.99744,3.0127,0.0012945
196294,3104,6,IMMP1L,0.48747,0.31296,-0.085628,0.53412,-0.12655,0.55035,2.2876,0.01108,1.0687,0.1426
196374,3105,2,KRT78,1.5421,0.061523,-0.042334,0.51688,0.26232,0.39654,1.5895,0.055969,2.7141,0.0033231
196383,3106,7,RILPL2,0.87899,0.1897,2.6313,0.0042531,1.649,0.049574,1.2823,0.099864,-0.63718,0.738
196385,3107,3,DNAH10,0.40562,0.34251,-1.8943,0.97091,0.39287,0.34721,0.48183,0.31496,0.68906,0.24539
1964,3108,154,EIF1AX,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
196403,3109,5,DTX3,1.2323,0.10893,1.7951,0.036321,0.045913,0.48169,-0.30935,0.62147,-0.55172,0.70943
196410,3110,1,METTL7B,0.2675,0.39454,-2.401,0.99183,0.67728,0.24911,0.4066,0.34215,0.12132,0.45172
196441,3111,31,ZFC3H1,0.58957,0.27774,1.0884,0.13821,-0.45937,0.67702,0.66323,0.25359,1.8674,0.03092
196483,3112,4,EEF2KMT,0.834,0.20214,1.538,0.06202,-1.1247,0.86964,1.9751,0.024129,0.47804,0.31631
